Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;Totalt i retning KvalÃ¸ya;8670;99,9;24;24;0;1;99,99;8140;529;132;163;207;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;Totalt i retning TromsÃ¸;8710;99,9;24;24;0;2;99,98;8181;527;136;160;208;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;Totalt;17380;99,9;24;24;0;3;99,98;16321;1056;268;323;415;50;50;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;1;9183;100;24;24;0;0;100;8628;555;161;159;213;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;2;9137;100;24;24;0;0;100;8591;546;153;159;210;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;Totalt i retning KvalÃ¸ya;9183;100;24;24;0;0;100;8628;555;161;159;213;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;Totalt i retning TromsÃ¸;9137;100;24;24;0;0;100;8591;546;153;159;210;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;Totalt;18320;100;24;24;0;0;100;17219;1101;314;318;423;46;46;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;1;9299;100;24;24;0;1;99,99;8786;512;147;140;216;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;2;9080;100;24;24;0;0;100;8571;509;159;124;215;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;Totalt i retning KvalÃ¸ya;9299;100;24;24;0;1;99,99;8786;512;147;140;216;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;Totalt i retning TromsÃ¸;9080;100;24;24;0;0;100;8571;509;159;124;215;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;Totalt;18379;100;24;24;0;1;99,99;17357;1021;306;264;431;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;1;7065;100;24;24;0;0;100;6823;242;69;59;114;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;2;7015;100;24;24;0;0;100;6773;242;68;58;115;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;Totalt i retning KvalÃ¸ya;7065;100;24;24;0;0;100;6823;242;69;59;114;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;Totalt i retning TromsÃ¸;7015;100;24;24;0;0;100;6773;242;68;58;115;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;Totalt;14080;100;24;24;0;0;100;13596;484;137;117;229;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;1;5592;100;24;24;0;0;100;5407;185;56;41;86;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;2;5847;100;24;24;0;1;99,98;5664;182;50;44;88;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;Totalt i retning KvalÃ¸ya;5593;100;24;24;0;0;100;5408;185;56;41;86;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;Totalt i retning TromsÃ¸;5846;100;24;24;0;1;99,98;5663;182;50;44;88;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;Totalt;11439;100;24;24;0;1;99,99;11071;367;106;85;174;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;1;8703;100;24;24;0;1;99,99;8188;514;147;134;207;26;25;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;2;8697;100;24;24;0;0;100;8196;501;137;133;208;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;Totalt i retning KvalÃ¸ya;8703;100;24;24;0;1;99,99;8188;514;147;134;207;26;25;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;Totalt i retning TromsÃ¸;8697;100;24;24;0;0;100;8196;501;137;133;208;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;Totalt;17400;100;24;24;0;1;99,99;16384;1015;284;267;415;49;48;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;1;8390;100;24;24;0;1;99,99;7889;500;137;129;212;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;2;8427;100;24;24;0;0;100;7926;501;144;126;207;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;Totalt i retning KvalÃ¸ya;8390;100;24;24;0;1;99,99;7889;500;137;129;212;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;Totalt i retning TromsÃ¸;8427;100;24;24;0;0;100;7926;501;144;126;207;24;24;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;Totalt;16817;100;24;24;0;1;99,99;15815;1001;281;255;419;46;46;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;1;8826;99,9;24;24;0;0;100;8297;529;126;183;203;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;2;8869;99,9;24;24;0;1;99,99;8336;532;132;182;205;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;Totalt i retning KvalÃ¸ya;8826;99,9;24;24;0;0;100;8297;529;126;183;203;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;Totalt i retning TromsÃ¸;8869;99,9;24;24;0;1;99,99;8336;532;132;182;205;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;Totalt;17695;99,9;24;24;0;1;99,99;16633;1061;258;365;408;30;30;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;1;8789;100;24;24;0;0;100;8291;498;136;126;216;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;2;8723;100;24;24;0;0;100;8216;507;133;135;221;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;Totalt i retning KvalÃ¸ya;8788;100;24;24;0;0;100;8290;498;136;126;216;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;Totalt i retning TromsÃ¸;8724;100;24;24;0;0;100;8217;507;133;135;221;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;Totalt;17512;100;24;24;0;0;100;16507;1005;269;261;437;38;38;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;1;8714;100;24;24;0;0;100;8204;510;140;158;207;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;2;8628;100;24;24;0;0;100;8139;489;132;139;208;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;Totalt i retning KvalÃ¸ya;8715;100;24;24;0;0;100;8205;510;140;158;207;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;Totalt i retning TromsÃ¸;8627;100;24;24;0;0;100;8138;489;132;139;208;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;Totalt;17342;100;24;24;0;0;100;16343;999;272;297;415;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;1;6833;100;24;24;0;0;100;6612;221;52;52;115;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;2;6696;100;24;24;0;0;100;6480;216;52;49;112;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;Totalt i retning KvalÃ¸ya;6833;100;24;24;0;0;100;6612;221;52;52;115;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;Totalt i retning TromsÃ¸;6696;100;24;24;0;0;100;6480;216;52;49;112;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;Totalt;13529;100;24;24;0;0;100;13092;437;104;101;227;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;1;5646;100;24;24;0;0;100;5488;158;36;35;85;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;2;5914;100;24;24;0;0;100;5739;175;41;42;90;2;1;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;Totalt i retning KvalÃ¸ya;5646;100;24;24;0;0;100;5488;158;36;35;85;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;Totalt i retning TromsÃ¸;5914;100;24;24;0;0;100;5739;175;41;42;90;2;1;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;Totalt;11560;100;24;24;0;0;100;11227;333;77;77;175;4;3;1
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;1;8301;100;24;24;0;0;100;7781;520;143;151;203;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;2;8371;100;24;24;0;0;100;7837;534;146;159;202;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;Totalt i retning KvalÃ¸ya;8303;100;24;24;0;0;100;7783;520;143;151;203;23;23;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;Totalt i retning TromsÃ¸;8369;100;24;24;0;0;100;7835;534;146;159;202;27;27;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;Totalt;16672;100;24;24;0;0;100;15618;1054;289;310;405;50;50;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;06.12.2022;1;8143;100;24;24;0;4;99,95;7652;487;137;128;204;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;06.12.2022;2;8154;100;24;24;0;2;99,98;7666;486;133;138;199;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;06.12.2022;Totalt i retning KvalÃ¸ya;8143;100;24;24;0;4;99,95;7652;487;137;128;204;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;06.12.2022;Totalt i retning TromsÃ¸;8154;100;24;24;0;2;99,98;7666;486;133;138;199;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-06T00:00+01:00;2022-12-07T00:00+01:00;06.12.2022;Totalt;16297;100;24;24;0;6;99,96;15318;973;270;266;403;34;34;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;07.12.2022;1;8554;100;24;24;0;0;100;8037;517;158;138;206;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;07.12.2022;2;8527;100;24;24;0;1;99,99;8026;500;138;140;206;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;07.12.2022;Totalt i retning KvalÃ¸ya;8554;100;24;24;0;0;100;8037;517;158;138;206;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;07.12.2022;Totalt i retning TromsÃ¸;8527;100;24;24;0;1;99,99;8026;500;138;140;206;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-07T00:00+01:00;2022-12-08T00:00+01:00;07.12.2022;Totalt;17081;100;24;24;0;1;99,99;16063;1017;296;278;412;31;31;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;08.12.2022;1;8864;100;24;24;0;0;100;8326;538;161;142;215;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;08.12.2022;2;8805;100;24;24;0;0;100;8272;533;159;142;215;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;08.12.2022;Totalt i retning KvalÃ¸ya;8864;100;24;24;0;0;100;8326;538;161;142;215;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;08.12.2022;Totalt i retning TromsÃ¸;8805;100;24;24;0;0;100;8272;533;159;142;215;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-08T00:00+01:00;2022-12-09T00:00+01:00;08.12.2022;Totalt;17669;100;24;24;0;0;100;16598;1071;320;284;430;37;37;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;1;9135;100;24;24;0;0;100;8615;520;144;149;213;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;2;8950;100;24;24;0;0;100;8440;510;145;136;210;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;Totalt i retning KvalÃ¸ya;9136;100;24;24;0;0;100;8616;520;144;149;213;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;Totalt i retning TromsÃ¸;8949;100;24;24;0;0;100;8439;510;145;136;210;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-09T00:00+01:00;2022-12-10T00:00+01:00;09.12.2022;Totalt;18085;100;24;24;0;0;100;17055;1030;289;285;423;33;33;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;1;7306;100;24;24;0;0;100;7063;243;67;59;116;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;2;7236;100;24;24;0;0;100;7004;232;71;43;118;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;Totalt i retning KvalÃ¸ya;7306;100;24;24;0;0;100;7063;243;67;59;116;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;Totalt i retning TromsÃ¸;7236;100;24;24;0;0;100;7004;232;71;43;118;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-10T00:00+01:00;2022-12-11T00:00+01:00;10.12.2022;Totalt;14542;100;24;24;0;0;100;14067;475;138;102;234;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;1;6096;100;24;24;0;0;100;5904;192;60;42;89;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;2;6282;100;24;24;0;0;100;6079;203;67;44;92;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;Totalt i retning KvalÃ¸ya;6096;100;24;24;0;0;100;5904;192;60;42;89;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;Totalt i retning TromsÃ¸;6282;100;24;24;0;0;100;6079;203;67;44;92;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-11T00:00+01:00;2022-12-12T00:00+01:00;11.12.2022;Totalt;12378;100;24;24;0;0;100;11983;395;127;86;181;1;1;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;1;8859;100;24;24;0;0;100;8359;500;136;145;197;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;2;8948;100;24;24;0;0;100;8446;502;135;147;199;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;Totalt i retning KvalÃ¸ya;8859;100;24;24;0;0;100;8359;500;136;145;197;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;Totalt i retning TromsÃ¸;8948;100;24;24;0;0;100;8446;502;135;147;199;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-12T00:00+01:00;2022-12-13T00:00+01:00;12.12.2022;Totalt;17807;100;24;24;0;0;100;16805;1002;271;292;396;43;43;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;1;8972;100;24;24;0;0;100;8462;510;139;163;200;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;2;8998;100;24;24;0;0;100;8521;477;124;147;198;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;Totalt i retning KvalÃ¸ya;8972;100;24;24;0;0;100;8462;510;139;163;200;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;Totalt i retning TromsÃ¸;8998;100;24;24;0;0;100;8521;477;124;147;198;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-13T00:00+01:00;2022-12-14T00:00+01:00;13.12.2022;Totalt;17970;100;24;24;0;0;100;16983;987;263;310;398;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;1;8618;100;24;24;0;3;99,97;8144;471;120;140;202;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;2;8600;100;24;24;0;3;99,97;8122;475;112;147;206;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;Totalt i retning KvalÃ¸ya;8618;100;24;24;0;3;99,97;8144;471;120;140;202;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;Totalt i retning TromsÃ¸;8600;100;24;24;0;3;99,97;8122;475;112;147;206;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-14T00:00+01:00;2022-12-15T00:00+01:00;14.12.2022;Totalt;17218;100;24;24;0;6;99,97;16266;946;232;287;408;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;1;8624;100;24;24;0;0;100;8156;468;118;128;205;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;2;8632;100;24;24;0;3;99,97;8134;495;136;138;206;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;Totalt i retning KvalÃ¸ya;8624;100;24;24;0;0;100;8156;468;118;128;205;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;Totalt i retning TromsÃ¸;8632;100;24;24;0;3;99,97;8134;495;136;138;206;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-15T00:00+01:00;2022-12-16T00:00+01:00;15.12.2022;Totalt;17256;100;24;24;0;3;99,98;16290;963;254;266;411;32;32;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;1;8202;100;24;24;0;0;100;7741;461;117;129;206;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;2;8232;100;24;24;0;7;99,91;7769;456;122;120;204;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;Totalt i retning KvalÃ¸ya;8203;100;24;24;0;0;100;7742;461;117;129;206;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;Totalt i retning TromsÃ¸;8231;100;24;24;0;7;99,91;7768;456;122;120;204;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-16T00:00+01:00;2022-12-17T00:00+01:00;16.12.2022;Totalt;16434;100;24;24;0;7;99,96;15510;917;239;249;410;19;19;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;1;7202;100;24;24;0;1;99,99;6972;229;46;72;111;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;2;6959;100;24;24;0;0;100;6737;222;47;63;112;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;Totalt i retning KvalÃ¸ya;7205;100;24;24;0;1;99,99;6974;230;46;73;111;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;Totalt i retning TromsÃ¸;6956;100;24;24;0;0;100;6735;221;47;62;112;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-17T00:00+01:00;2022-12-18T00:00+01:00;17.12.2022;Totalt;14161;100;24;24;0;1;99,99;13709;451;93;135;223;0;0;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;1;6148;100;24;24;0;0;100;5938;210;43;74;89;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;2;6280;100;24;24;0;0;100;6062;218;44;83;86;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;Totalt i retning KvalÃ¸ya;6148;100;24;24;0;0;100;5938;210;43;74;89;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;Totalt i retning TromsÃ¸;6280;100;24;24;0;0;100;6062;218;44;83;86;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-12-18T00:00+01:00;2022-12-19T00:00+01:00;18.12.2022;Totalt;12428;100;24;24;0;0;100;12000;428;87;157;175;9;9;0
